ep_name,ep_max_rise_slack,ep_max_fall_slack,ep_max_rise_arrival,ep_max_fall_arrival,sp_name,launch_clock_latency,clock_latency_mean,clock_latency_std,path_required,path_arrival,path_slack,path_num_points,path_crpr,ep_ck_name,rise_fall
sa10_reg[4]/SI,-145.450378,-102.695465,593.762024,589.520752,sa11_reg[4]/CLK,370.995148,370.995148,0.000000,448.311646,593.761902,-145.450378,27,0.000183,sa10_reg[4]/CLK,rise
text_out_reg[5]/D,-144.340149,-103.722839,542.483826,532.029968,sa32_reg[7]/CLK,349.313507,349.313507,0.000000,398.143677,542.483887,-144.340149,25,0.000183,text_out_reg[5]/CLK,rise
sa30_reg[6]/SI,-143.363953,-100.931793,594.733521,590.583984,sa11_reg[4]/CLK,370.995148,370.995148,0.000000,451.369568,594.733521,-143.363953,31,0.000183,sa30_reg[6]/CLK,rise
u0_w_reg[3][8]/D,-142.493500,-126.739807,546.580505,552.062561,u0_w_reg[3][3]/CLK,334.005249,334.005249,0.000000,404.087006,546.580444,-142.493500,25,0.000183,u0_w_reg[3][8]/CLK,rise
sa33_reg[3]/SI,-142.478424,-100.513153,580.311157,578.372559,sa10_reg[3]/CLK,365.496338,365.496338,0.000000,437.832733,580.311157,-142.478424,29,0.000183,sa33_reg[3]/CLK,rise
sa00_reg[4]/SI,-141.738037,-101.220886,592.375854,588.275879,sa11_reg[3]/CLK,370.624939,370.624939,0.000000,450.637787,592.375854,-141.738037,27,0.000183,sa00_reg[4]/CLK,rise
sa00_reg[0]/SI,-141.676117,-98.860352,591.209229,589.003723,sa11_reg[4]/CLK,370.995148,370.995148,0.000000,449.533112,591.209351,-141.676117,31,0.000183,sa00_reg[0]/CLK,rise
sa20_reg[6]/SI,-141.175232,-101.462341,586.459961,588.474548,sa00_reg[1]/CLK,365.970245,365.970245,0.000000,445.284729,586.459900,-141.175232,33,0.000183,sa20_reg[6]/CLK,rise
sa10_reg[6]/SI,-140.105103,-101.868958,585.629150,588.777466,sa00_reg[1]/CLK,365.970245,365.970245,0.000000,445.524048,585.629150,-140.105103,35,0.000183,sa10_reg[6]/CLK,rise
u0_w_reg[0][10]/D,-139.861176,-169.247131,533.581238,535.888123,u0_w_reg[3][3]/CLK,334.005249,334.005249,0.000000,393.720062,533.581299,-139.861176,29,0.000183,u0_w_reg[0][10]/CLK,rise
sa03_reg[3]/SI,-139.736603,-100.664551,579.648743,578.007263,sa10_reg[3]/CLK,365.496338,365.496338,0.000000,439.912109,579.648804,-139.736603,29,0.000183,sa03_reg[3]/CLK,rise
sa30_reg[0]/SI,-139.653046,-97.032990,591.328796,587.476074,sa11_reg[4]/CLK,370.995148,370.995148,0.000000,451.675751,591.328857,-139.653046,31,0.000183,sa30_reg[0]/CLK,rise
sa23_reg[6]/D,-138.814331,-116.401001,376.455200,381.544983,u0_w_reg[3][14]/CLK,283.317902,283.317902,0.000000,237.640869,376.455200,-138.814331,7,0.000000,sa23_reg[6]/CLK,rise
sa30_reg[5]/SI,-138.745972,-128.043884,588.177979,585.339783,sa00_reg[7]/CLK,365.949127,365.949127,0.000000,449.432007,588.178101,-138.745972,35,0.000183,sa30_reg[5]/CLK,rise
u0_w_reg[3][0]/D,-137.544128,-93.536102,559.678772,563.346375,u0_w_reg[3][29]/CLK,354.896515,354.896515,0.000000,422.134644,559.678711,-137.544128,25,0.000183,u0_w_reg[3][0]/CLK,rise
sa00_reg[6]/SI,-137.437378,-99.521790,585.920105,589.151611,sa00_reg[7]/CLK,365.949127,365.949127,0.000000,448.482727,585.920166,-137.437378,35,0.000183,sa00_reg[6]/CLK,rise
sa03_reg[7]/SI,-135.640869,-99.098022,579.079712,578.809937,sa21_reg[1]/CLK,354.187042,354.187042,0.000000,443.438843,579.079773,-135.640869,29,0.000183,sa03_reg[7]/CLK,rise
text_out_reg[15]/SI,-135.488770,-91.394623,523.142639,522.362549,sa21_reg[1]/CLK,354.187042,354.187042,0.000000,387.65387,523.142700,-135.488770,19,0.000183,text_out_reg[15]/CLK,rise
u0_w_reg[2][30]/D,-135.186188,-129.228271,577.346802,577.008362,u0_w_reg[3][23]/CLK,348.974609,348.974609,0.000000,442.160614,577.346924,-135.186188,29,0.000183,u0_w_reg[2][30]/CLK,rise
sa10_reg[7]/SI,-134.534973,-95.949158,587.850769,586.710938,sa11_reg[4]/CLK,370.995148,370.995148,0.000000,453.315796,587.850708,-134.534973,29,0.000183,sa10_reg[7]/CLK,rise
text_out_reg[5]/SI,-133.119904,-105.655975,525.235596,534.921997,sa32_reg[7]/CLK,349.313507,349.313507,0.000000,392.115662,525.235596,-133.119904,23,0.000183,text_out_reg[5]/CLK,rise
u0_w_reg[3][17]/SI,-132.535156,-92.383301,559.220032,559.887390,u0_w_reg[3][15]/CLK,338.801453,338.801453,0.000000,426.684875,559.219971,-132.535156,31,0.000183,u0_w_reg[3][17]/CLK,rise
u0_w_reg[3][30]/D,-132.344604,-89.077911,565.711243,571.267517,u0_w_reg[3][23]/CLK,348.974609,348.974609,0.000000,433.366638,565.711426,-132.344604,27,0.000183,u0_w_reg[3][30]/CLK,rise
sa32_reg[0]/SI,-131.656464,-176.414185,600.242615,599.043396,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,468.586151,600.242554,-131.656464,31,0.000183,sa32_reg[0]/CLK,rise
u0_w_reg[3][31]/D,-131.407104,-88.682617,568.877441,573.962769,u0_w_reg[3][16]/CLK,365.453247,365.453247,0.000000,437.470337,568.877319,-131.407104,23,0.000183,u0_w_reg[3][31]/CLK,rise
text_out_reg[4]/SI,-130.935852,-82.549011,545.908813,542.191101,sa32_reg[7]/CLK,349.313507,349.313507,0.000000,414.972961,545.908813,-130.935852,33,0.000183,text_out_reg[4]/CLK,rise
sa10_reg[0]/SI,-130.415527,-136.104767,584.151062,585.710388,sa11_reg[4]/CLK,370.995148,370.995148,0.000000,453.735535,584.150940,-130.415527,25,0.000183,sa10_reg[0]/CLK,rise
sa22_reg[3]/SI,-129.320007,-84.594971,596.428833,593.945374,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,467.108826,596.428833,-129.320007,29,0.000183,sa22_reg[3]/CLK,rise
text_out_reg[9]/D,-127.125488,-82.785339,541.338867,536.066956,sa21_reg[7]/CLK,349.468781,349.468781,0.000000,414.213379,541.338867,-127.125488,23,0.000183,text_out_reg[9]/CLK,rise
sa23_reg[1]/D,-126.647903,-130.904694,370.770264,373.894257,u0_w_reg[3][9]/CLK,288.711914,288.711914,0.000000,244.12236,370.770264,-126.647903,7,0.000000,sa23_reg[1]/CLK,rise
sa10_reg[5]/D,-126.368713,-156.792175,597.846436,599.715454,sa11_reg[3]/CLK,370.624939,370.624939,0.000000,471.477722,597.846436,-126.368713,29,0.000183,sa10_reg[5]/CLK,rise
sa33_reg[7]/SI,-124.765503,-81.098572,581.458862,578.719482,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,456.693329,581.458801,-124.765503,31,0.000183,sa33_reg[7]/CLK,rise
sa10_reg[2]/SI,-124.359985,-169.706909,591.962158,593.203186,sa00_reg[1]/CLK,365.970245,365.970245,0.000000,467.602173,591.961975,-124.359985,33,0.000183,sa10_reg[2]/CLK,rise
sa33_reg[6]/D,-124.323822,-78.722870,571.152893,572.946777,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,446.829041,571.152832,-124.323822,27,0.000183,sa33_reg[6]/CLK,rise
sa33_reg[1]/SI,-124.189758,-84.117493,583.554871,581.948730,sa10_reg[3]/CLK,365.496338,365.496338,0.000000,459.365112,583.554932,-124.189758,23,0.000183,sa33_reg[1]/CLK,rise
sa32_reg[5]/D,-124.159119,-149.930237,589.364075,590.557983,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,465.204956,589.364136,-124.159119,31,0.000183,sa32_reg[5]/CLK,rise
sa03_reg[1]/SI,-124.092163,-85.848846,584.098572,583.323486,sa10_reg[3]/CLK,365.496338,365.496338,0.000000,460.006409,584.098572,-124.092163,23,0.000183,sa03_reg[1]/CLK,rise
sa13_reg[2]/D,-123.566376,-77.031128,568.638000,569.959961,sa10_reg[3]/CLK,365.496338,365.496338,0.000000,445.071625,568.638062,-123.566376,21,0.000183,sa13_reg[2]/CLK,rise
text_out_reg[15]/D,-123.345978,-84.371765,509.886902,508.979614,sa21_reg[7]/CLK,349.468781,349.468781,0.000000,386.540924,509.886902,-123.345978,19,0.000183,text_out_reg[15]/CLK,rise
u0_w_reg[3][4]/D,-122.791626,-79.711304,548.298767,553.538513,u0_w_reg[3][25]/CLK,340.883545,340.883545,0.000000,425.507141,548.298645,-122.791626,29,0.000183,u0_w_reg[3][4]/CLK,rise
text_out_reg[4]/D,-122.518005,-86.521301,536.336365,539.380554,sa32_reg[1]/CLK,349.539398,349.539398,0.000000,413.818359,536.336426,-122.518005,31,0.000183,text_out_reg[4]/CLK,rise
sa03_reg[6]/SI,-122.278870,-83.296967,583.141785,580.539124,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,460.862915,583.141724,-122.278870,29,0.000183,sa03_reg[6]/CLK,rise
sa13_reg[5]/D,-120.829254,-136.652374,497.456207,496.049622,text_in_r_reg[21]/CLK,364.643463,364.643463,0.000000,376.626953,497.456238,-120.829254,5,0.000183,sa13_reg[5]/CLK,rise
u0_w_reg[3][20]/D,-119.989807,-73.275757,557.676086,558.756042,u0_w_reg[3][15]/CLK,338.801453,338.801453,0.000000,437.686279,557.676025,-119.989807,31,0.000183,u0_w_reg[3][20]/CLK,rise
text_out_reg[73]/SE,-119.856812,-138.231903,407.292236,406.034515,u0_w_reg[1][9]/CLK,355.121216,355.121216,0.000000,287.435425,407.292236,-119.856812,3,0.000183,text_out_reg[73]/CLK,rise
sa13_reg[6]/D,-118.824097,-76.020660,498.840942,498.355194,text_in_r_reg[22]/CLK,363.340698,363.340698,0.000000,380.016846,498.840942,-118.824097,5,0.000183,sa13_reg[6]/CLK,rise
text_out_reg[9]/SI,-118.822357,-78.875763,533.691101,538.366821,sa21_reg[7]/CLK,349.468781,349.468781,0.000000,414.868713,533.691162,-118.822357,25,0.000183,text_out_reg[9]/CLK,rise
sa33_reg[4]/D,-118.200867,-78.571228,486.669037,492.625793,text_in_r_reg[4]/CLK,356.19873,356.198730,0.000000,368.46814,486.669006,-118.200867,5,0.000183,sa33_reg[4]/CLK,rise
u0_w_reg[2][28]/D,-117.731628,-143.180817,579.248108,577.645020,u0_w_reg[3][16]/CLK,365.453247,365.453247,0.000000,461.516479,579.248047,-117.731628,27,0.000183,u0_w_reg[2][28]/CLK,rise
text_out_reg[12]/SI,-117.524841,-72.527130,538.584045,538.418396,sa21_reg[7]/CLK,349.468781,349.468781,0.000000,421.059204,538.584045,-117.524841,21,0.000183,text_out_reg[12]/CLK,rise
sa13_reg[1]/SI,-116.899933,-81.649780,578.419373,579.590210,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,461.51944,578.419373,-116.899933,31,0.000183,sa13_reg[1]/CLK,rise
text_out_reg[14]/SI,-116.451462,-118.440567,366.140625,361.134094,u0_w_reg[3][14]/CLK,283.317902,283.317902,0.000000,249.689163,366.140686,-116.451462,7,0.000000,text_out_reg[14]/CLK,rise
sa03_reg[2]/SI,-113.620087,-125.729797,581.417786,582.346497,sa10_reg[3]/CLK,365.496338,365.496338,0.000000,467.797699,581.417847,-113.620087,25,0.000183,sa03_reg[2]/CLK,rise
sa32_reg[2]/SI,-113.584808,-68.880920,592.596863,591.141663,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,479.012024,592.596802,-113.584808,29,0.000183,sa32_reg[2]/CLK,rise
text_out_reg[12]/D,-112.449524,-72.939087,532.057495,531.554810,sa21_reg[7]/CLK,349.468781,349.468781,0.000000,419.607971,532.057495,-112.449524,21,0.000183,text_out_reg[12]/CLK,rise
text_out_reg[73]/SI,-112.102722,-93.529968,392.187469,398.416016,sa23_reg[0]/CLK,223.132751,223.132751,0.000000,280.084717,392.187378,-112.102722,19,0.000183,text_out_reg[73]/CLK,rise
sa22_reg[1]/D,-111.234650,-82.267334,360.936279,366.475891,u0_w_reg[2][9]/CLK,291.098297,291.098297,0.000000,249.70163,360.936279,-111.234650,5,0.000183,sa22_reg[1]/CLK,rise
text_out_reg[14]/D,-109.693314,-114.697449,354.246063,357.617340,u0_w_reg[3][14]/CLK,283.317902,283.317902,0.000000,244.55275,354.246094,-109.693314,5,0.000000,text_out_reg[14]/CLK,rise
u0_w_reg[3][9]/D,-109.297913,-62.547607,552.382141,554.961426,u0_w_reg[3][3]/CLK,334.005249,334.005249,0.000000,443.084229,552.382141,-109.297913,27,0.000183,u0_w_reg[3][9]/CLK,rise
u0_w_reg[2][26]/D,-109.052795,-144.074799,580.888977,580.775879,u0_w_reg[3][16]/CLK,365.453247,365.453247,0.000000,471.836182,580.888977,-109.052795,29,0.000183,u0_w_reg[2][26]/CLK,rise
sa31_reg[0]/SI,-108.900024,-62.021301,596.424622,592.537170,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,487.524597,596.424561,-108.900024,27,0.000183,sa31_reg[0]/CLK,rise
u0_w_reg[0][30]/D,-108.236115,-128.295837,568.605286,572.069763,u0_w_reg[3][23]/CLK,348.974609,348.974609,0.000000,460.369171,568.605469,-108.236115,29,0.000183,u0_w_reg[0][30]/CLK,rise
sa03_reg[0]/D,-108.166931,-140.683990,583.939514,589.882324,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,475.772583,583.939453,-108.166931,31,0.000183,sa03_reg[0]/CLK,rise
text_out_reg[56]/SE,-107.873352,-122.576263,406.762146,405.160034,u0_w_reg[2][24]/CLK,355.451019,355.451019,0.000000,298.888794,406.762146,-107.873352,3,0.000183,text_out_reg[56]/CLK,rise
text_out_reg[35]/SE,-107.014954,-121.987000,405.345703,404.008881,u0_w_reg[2][3]/CLK,353.905243,353.905243,0.000000,298.33075,405.345703,-107.014954,3,0.000183,text_out_reg[35]/CLK,rise
u0_w_reg[1][26]/D,-106.855530,-145.445831,580.159912,579.763367,u0_w_reg[3][16]/CLK,365.453247,365.453247,0.000000,473.304382,580.159851,-106.855530,29,0.000183,u0_w_reg[1][26]/CLK,rise
u0_w_reg[3][26]/D,-106.582642,-140.991516,582.809937,585.007568,u0_w_reg[3][16]/CLK,365.453247,365.453247,0.000000,476.227295,582.809998,-106.582642,29,0.000183,u0_w_reg[3][26]/CLK,rise
sa21_reg[3]/SI,-106.387939,-64.190979,597.652527,595.217102,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,491.264587,597.652466,-106.387939,37,0.000183,sa21_reg[3]/CLK,rise
sa20_reg[5]/SI,-105.799164,-150.321594,593.493774,590.602051,sa00_reg[1]/CLK,365.970245,365.970245,0.000000,487.694611,593.493774,-105.799164,35,0.000183,sa20_reg[5]/CLK,rise
sa11_reg[6]/D,-105.367554,-58.092102,591.867981,594.650452,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,486.500427,591.867981,-105.367554,29,0.000183,sa11_reg[6]/CLK,rise
u0_w_reg[2][0]/D,-104.470184,-136.335388,569.655212,569.929626,u0_w_reg[3][29]/CLK,354.896515,354.896515,0.000000,465.185028,569.655151,-104.470184,27,0.000183,u0_w_reg[2][0]/CLK,rise
text_out_reg[74]/D,-103.870728,-53.795959,398.567535,382.374695,sa23_reg[0]/CLK,223.132751,223.132751,0.000000,294.696808,398.567535,-103.870728,19,0.000183,text_out_reg[74]/CLK,rise
sa33_reg[0]/SI,-103.563171,-147.323273,580.394958,578.443726,sa10_reg[3]/CLK,365.496338,365.496338,0.000000,476.831787,580.395020,-103.563171,25,0.000183,sa33_reg[0]/CLK,rise
text_out_reg[10]/SI,-102.796082,-55.199463,540.629333,538.536438,sa21_reg[7]/CLK,349.468781,349.468781,0.000000,437.833252,540.629272,-102.796082,27,0.000183,text_out_reg[10]/CLK,rise
sa22_reg[6]/D,-102.504364,-75.227966,348.492523,354.006134,u0_w_reg[2][14]/CLK,274.9505,274.950500,0.000000,245.988159,348.492523,-102.504364,5,0.000183,sa22_reg[6]/CLK,rise
text_out_reg[73]/D,-102.464386,-72.719025,388.921417,382.358734,sa23_reg[0]/CLK,223.132751,223.132751,0.000000,286.457031,388.921417,-102.464386,19,0.000183,text_out_reg[73]/CLK,rise
text_out_reg[21]/SI,-101.402649,-53.605438,538.241211,535.647095,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,436.838562,538.241150,-101.402649,23,0.000183,text_out_reg[21]/CLK,rise
u0_w_reg[2][16]/D,-100.558533,-135.653748,562.866333,566.206848,u0_w_reg[3][15]/CLK,338.801453,338.801453,0.000000,462.3078,562.866333,-100.558533,31,0.000183,u0_w_reg[2][16]/CLK,rise
sa31_reg[6]/D,-99.838379,-54.322754,586.039795,590.594543,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,486.201416,586.039795,-99.838379,29,0.000183,sa31_reg[6]/CLK,rise
u0_w_reg[3][14]/D,-99.204407,-56.591980,539.551819,544.802551,u0_w_reg[3][7]/CLK,326.063568,326.063568,0.000000,440.347412,539.551819,-99.204407,31,0.000183,u0_w_reg[3][14]/CLK,rise
sa20_reg[7]/SI,-98.136139,-56.435974,592.819824,594.993286,sa11_reg[7]/CLK,370.0242,370.024200,0.000000,494.683685,592.819885,-98.136139,29,0.000183,sa20_reg[7]/CLK,rise
u0_w_reg[2][4]/D,-97.812042,-123.322571,563.884033,567.871643,u0_w_reg[3][25]/CLK,340.883545,340.883545,0.000000,466.07196,563.883911,-97.812042,35,0.000183,u0_w_reg[2][4]/CLK,rise
sa11_reg[0]/D,-97.610748,-52.911743,585.950195,591.197693,sa12_reg[1]/CLK,370.027557,370.027557,0.000000,488.339417,585.950195,-97.610748,27,0.000183,sa11_reg[0]/CLK,rise
text_out_reg[10]/D,-97.126282,-58.832153,533.274353,534.564087,sa21_reg[1]/CLK,354.187042,354.187042,0.000000,436.148071,533.274231,-97.126282,25,0.000183,text_out_reg[10]/CLK,rise
sa30_reg[4]/SI,-96.635071,-56.120239,594.282471,592.615845,sa00_reg[1]/CLK,365.970245,365.970245,0.000000,497.6474,594.282227,-96.635071,35,0.000183,sa30_reg[4]/CLK,rise
u0_w_reg[3][2]/D,-95.164093,-127.660492,549.897705,554.454468,u0_w_reg[3][25]/CLK,340.883545,340.883545,0.000000,454.733612,549.897705,-95.164093,29,0.000183,u0_w_reg[3][2]/CLK,rise
sa21_reg[4]/SI,-94.543579,-47.063232,598.421265,594.529724,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,503.877686,598.421265,-94.543579,33,0.000183,sa21_reg[4]/CLK,rise
u0_w_reg[2][2]/D,-94.408630,-92.144592,560.227600,563.541565,u0_w_reg[3][25]/CLK,340.883545,340.883545,0.000000,465.81897,560.227417,-94.408630,35,0.000183,u0_w_reg[2][2]/CLK,rise
sa03_reg[4]/D,-93.887878,-54.246643,488.634216,492.674988,text_in_r_reg[28]/CLK,355.956238,355.956238,0.000000,394.746338,488.634216,-93.887878,5,0.000183,sa03_reg[4]/CLK,rise
text_out_reg[16]/SI,-92.910645,-49.452087,555.010498,548.453308,sa10_reg[3]/CLK,365.496338,365.496338,0.000000,462.099854,555.010559,-92.910645,21,0.000183,text_out_reg[16]/CLK,rise
sa20_reg[1]/SI,-92.693726,-47.667786,589.640198,583.213013,sa00_reg[1]/CLK,365.970245,365.970245,0.000000,496.946472,589.640198,-92.693726,37,0.000183,sa20_reg[1]/CLK,rise
sa32_reg[1]/SI,-92.684723,-50.540466,597.459534,597.502991,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,504.774811,597.459595,-92.684723,27,0.000183,sa32_reg[1]/CLK,rise
sa31_reg[1]/SI,-91.510773,-53.595947,599.474792,599.266113,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,507.96402,599.474731,-91.510773,33,0.000183,sa31_reg[1]/CLK,rise
sa12_reg[4]/SI,-91.030212,-45.977722,593.917664,591.833679,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,502.887451,593.917664,-91.030212,29,0.000183,sa12_reg[4]/CLK,rise
sa12_reg[0]/D,-90.858643,-39.954773,584.122070,583.209900,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,493.263428,584.122131,-90.858643,31,0.000183,sa12_reg[0]/CLK,rise
text_out_reg[21]/D,-90.694397,-53.878235,528.712585,529.210510,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,438.018188,528.712585,-90.694397,21,0.000183,text_out_reg[21]/CLK,rise
u0_w_reg[1][4]/D,-90.447083,-86.022095,551.805725,553.067993,u0_w_reg[3][25]/CLK,340.883545,340.883545,0.000000,461.358643,551.805603,-90.447083,33,0.000183,u0_w_reg[1][4]/CLK,rise
sa11_reg[1]/SI,-90.288879,-46.239197,598.560608,592.573792,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,508.271729,598.560547,-90.288879,31,0.000183,sa11_reg[1]/CLK,rise
text_out_reg[126]/SI,-90.054260,-55.060181,548.776917,549.438416,sa00_reg[7]/CLK,365.949127,365.949127,0.000000,458.722656,548.776917,-90.054260,27,0.000183,text_out_reg[126]/CLK,rise
text_out_reg[126]/D,-90.009338,-60.635529,559.101624,557.575745,sa00_reg[1]/CLK,365.970245,365.970245,0.000000,469.092285,559.101624,-90.009338,27,0.000183,text_out_reg[126]/CLK,rise
u0_w_reg[2][14]/D,-89.956543,-118.831970,557.745850,551.473572,u0_w_reg[3][7]/CLK,326.063568,326.063568,0.000000,467.789276,557.745850,-89.956543,33,0.000183,u0_w_reg[2][14]/CLK,rise
sa01_reg[6]/SI,-89.599304,-45.749207,596.936218,592.275146,sa12_reg[1]/CLK,370.027557,370.027557,0.000000,507.336914,596.936096,-89.599304,29,0.000183,sa01_reg[6]/CLK,rise
sa23_reg[0]/D,-89.500458,-70.137482,493.082733,495.931732,text_in_r_reg[8]/CLK,363.547943,363.547943,0.000000,403.582275,493.082703,-89.500458,5,0.000183,sa23_reg[0]/CLK,rise
text_out_reg[74]/SI,-89.054504,-66.886230,386.619843,402.142212,sa23_reg[0]/CLK,223.132751,223.132751,0.000000,297.565338,386.619812,-89.054504,19,0.000183,text_out_reg[74]/CLK,rise
u0_w_reg[0][14]/D,-88.757324,-119.204468,541.404114,539.968567,u0_w_reg[3][7]/CLK,326.063568,326.063568,0.000000,452.64679,541.404053,-88.757324,31,0.000183,u0_w_reg[0][14]/CLK,rise
sa21_reg[7]/SI,-88.592377,-49.969055,591.729248,596.997009,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,503.136871,591.729309,-88.592377,31,0.000183,sa21_reg[7]/CLK,rise
sa21_reg[1]/SI,-86.851410,-44.190613,595.135132,594.626770,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,508.283722,595.135132,-86.851410,31,0.000183,sa21_reg[1]/CLK,rise
sa20_reg[3]/SI,-86.784485,-39.735901,593.982727,590.496399,sa00_reg[1]/CLK,365.970245,365.970245,0.000000,507.198242,593.982605,-86.784485,33,0.000183,sa20_reg[3]/CLK,rise
sa12_reg[6]/SI,-86.611786,-44.039246,594.771790,595.527039,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,508.160004,594.771851,-86.611786,29,0.000183,sa12_reg[6]/CLK,rise
u0_w_reg[2][25]/D,-86.577179,-104.568970,583.253601,582.773926,u0_w_reg[3][16]/CLK,365.453247,365.453247,0.000000,496.676392,583.253540,-86.577179,31,0.000183,u0_w_reg[2][25]/CLK,rise
sa02_reg[4]/D,-85.900604,-55.453522,347.856659,352.827454,u0_w_reg[2][28]/CLK,276.795685,276.795685,0.000000,261.956055,347.856659,-85.900604,5,0.000183,sa02_reg[4]/CLK,rise
sa31_reg[4]/SI,-85.719238,-38.792786,594.110474,589.975098,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,508.391235,594.110535,-85.719238,29,0.000183,sa31_reg[4]/CLK,rise
sa32_reg[7]/SI,-85.252380,-44.393616,593.066467,593.640320,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,507.814087,593.066528,-85.252380,29,0.000183,sa32_reg[7]/CLK,rise
text_out_reg[23]/SI,-85.204224,-48.315063,549.368713,547.810364,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,464.16449,549.368652,-85.204224,25,0.000183,text_out_reg[23]/CLK,rise
sa01_reg[2]/SI,-84.974121,-77.552917,596.237610,595.735168,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,511.263489,596.237671,-84.974121,31,0.000183,sa01_reg[2]/CLK,rise
u0_w_reg[3][25]/SI,-83.884308,-39.011536,582.748718,578.644958,u0_w_reg[3][16]/CLK,365.453247,365.453247,0.000000,498.86441,582.748657,-83.884308,29,0.000183,u0_w_reg[3][25]/CLK,rise
sa12_reg[3]/SI,-83.161652,-41.957397,590.570862,591.238953,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,507.40921,590.570984,-83.161652,29,0.000183,sa12_reg[3]/CLK,rise
u0_w_reg[0][16]/D,-82.682190,-113.011749,548.122620,547.333435,u0_w_reg[3][15]/CLK,338.801453,338.801453,0.000000,465.44043,548.122620,-82.682190,27,0.000183,u0_w_reg[0][16]/CLK,rise
u0_w_reg[1][14]/D,-82.665039,-105.164856,552.681274,553.654541,u0_w_reg[3][7]/CLK,326.063568,326.063568,0.000000,470.016235,552.681152,-82.665039,33,0.000183,u0_w_reg[1][14]/CLK,rise
sa30_reg[1]/SI,-82.329224,-39.956482,593.395203,594.478821,sa00_reg[1]/CLK,365.970245,365.970245,0.000000,511.065979,593.395081,-82.329224,35,0.000183,sa30_reg[1]/CLK,rise
text_out_reg[52]/SE,-82.286285,-98.274139,381.937103,380.723419,u0_w_reg[2][20]/CLK,326.758698,326.758698,0.000000,299.650818,381.937103,-82.286285,3,0.000183,text_out_reg[52]/CLK,rise
