"from_pin.full_name","to_pin.full_name",delay_max_rise,delay_max_fall,"variation_delay_max_rise.mean","variation_delay_max_rise.std_dev","variation_delay_max_fall.mean","variation_delay_max_fall.std_dev"
FE_OCPC2176_n_8305/Y,FE_OCPC2180_n_8305/A,0.139769,0.140030,0.139769,UNINIT,0.140030,UNINIT
FE_OCPC2178_n_8305/Y,g110752/A1,0.046105,0.046380,0.046105,UNINIT,0.046380,UNINIT
g110009/Y,g109764/A,0.072348,0.072207,0.072348,UNINIT,0.072207,UNINIT
FE_OCPC32600_n_191/Y,g109996/A1,0.042270,0.042523,0.042270,UNINIT,0.042523,UNINIT
FE_OCPC2177_n_8305/Y,g110009/B1,0.046591,0.046557,0.046591,UNINIT,0.046557,UNINIT
FE_OCPC2179_n_8305/Y,g109996/B1,0.038513,0.038548,0.038513,UNINIT,0.038548,UNINIT
g109841/Y,g109813/A,0.041155,0.041391,0.041155,UNINIT,0.041391,UNINIT
g109996/Y,g109763/A,0.053357,0.053651,0.053357,UNINIT,0.053651,UNINIT
g110495/Y,g109841/B2,0.084342,0.084022,0.084342,UNINIT,0.084022,UNINIT
g110495/Y,g109996/B2,0.084342,0.084022,0.084342,UNINIT,0.084022,UNINIT
FE_OCPC2837_FE_OFN204_n_8221/Y,FE_OFC2956_FE_OCPN32263_FE_OFN204_n_8221/A,0.895781,0.895781,0.895781,UNINIT,0.895781,UNINIT
FE_OCPC2837_FE_OFN204_n_8221/Y,g109916/B1,0.895781,0.895781,0.895781,UNINIT,0.895781,UNINIT
FE_OCPC2837_FE_OFN204_n_8221/Y,g109947/A1,0.895781,0.895781,0.895781,UNINIT,0.895781,UNINIT
FE_OCPC2837_FE_OFN204_n_8221/Y,FE_OFC2955_FE_OCPN32263_FE_OFN204_n_8221/A,0.895781,0.895781,0.895781,UNINIT,0.895781,UNINIT
FE_OCPC2837_FE_OFN204_n_8221/Y,FE_OFC2954_FE_OCPN32263_FE_OFN204_n_8221/A,0.895781,0.895781,0.895781,UNINIT,0.895781,UNINIT
g110727/Y,g109867/A,0.021907,0.021860,0.021907,UNINIT,0.021860,UNINIT
FE_OCPC2156_n_8221/Y,g110727/A1,0.030696,0.030553,0.030696,UNINIT,0.030553,UNINIT
g110713/Y,g109802/B,0.061764,0.054637,0.061764,UNINIT,0.054637,UNINIT
g110734/Y,g109921/A,0.120516,0.121110,0.120516,UNINIT,0.121110,UNINIT
g110736/Y,g109993/A,0.102776,0.102589,0.102776,UNINIT,0.102589,UNINIT
g110756/Y,g109874/B2,0.145752,0.146064,0.145752,UNINIT,0.146064,UNINIT
g110756/Y,g110013/B2,0.145752,0.146064,0.145752,UNINIT,0.146064,UNINIT
g110756/Y,g110482/A,0.145752,0.146064,0.145752,UNINIT,0.146064,UNINIT
g109745/Y,g109650/A,0.080480,0.079968,0.080480,UNINIT,0.079968,UNINIT
g109945/Y,g109794/A,0.112272,0.112066,0.112272,UNINIT,0.112066,UNINIT
g213844/Y,g213101__5526/A1,0.019692,0.019628,0.019692,UNINIT,0.019628,UNINIT
g213554/Y,g213008__1666/B,0.122179,0.121975,0.122179,UNINIT,0.121975,UNINIT
FE_OCPC2273_n_8307/Y,g110457/B2,0.047378,0.047156,0.047378,UNINIT,0.047156,UNINIT
FE_OCPC2272_n_8307/Y,g109980/A2,0.144327,0.144073,0.144327,UNINIT,0.144073,UNINIT
FE_OCPC2272_n_8307/Y,FE_OFC2966_FE_OCPN31778_n_8307/A,0.144327,0.144073,0.144327,UNINIT,0.144073,UNINIT
g110457/Y,g109864/A,0.101711,0.101796,0.101711,UNINIT,0.101796,UNINIT
g110457/Y,g109964/B2,0.101711,0.101796,0.101711,UNINIT,0.101796,UNINIT
g110457/Y,g110196/A,0.101711,0.101796,0.101711,UNINIT,0.101796,UNINIT
FE_OCPC32437_n_8771/Y,text_out_reg[57]/D,0.135736,0.135930,0.135736,UNINIT,0.135930,UNINIT
FE_OCPC32437_n_8771/Y,g109978/A1,0.135736,0.135930,0.135736,UNINIT,0.135930,UNINIT
FE_OCPC32437_n_8771/Y,FE_OFC2952_FE_OCPN32437_n_8771/A,0.135736,0.135930,0.135736,UNINIT,0.135930,UNINIT
FE_OCPC32437_n_8771/Y,g110685/B2,0.135736,0.135930,0.135736,UNINIT,0.135930,UNINIT
g109982/Y,g109712/A,0.183394,0.183103,0.183394,UNINIT,0.183103,UNINIT
FE_OFC2944_n_675/Y,g109982/A1,0.113993,0.114583,0.113993,UNINIT,0.114583,UNINIT
g109812/Y,g109690/B,0.058072,0.051036,0.058072,UNINIT,0.051036,UNINIT
g109910/Y,g109807/A,0.064983,0.071882,0.064983,UNINIT,0.071882,UNINIT
g109978/Y,g109662/B,0.068251,0.060223,0.068251,UNINIT,0.060223,UNINIT
g110543/Y,g109910/B2,0.040735,0.040708,0.040735,UNINIT,0.040708,UNINIT
g110543/Y,g109978/B2,0.040735,0.040708,0.040735,UNINIT,0.040708,UNINIT
g109943/Y,g109796/A,0.075748,0.076143,0.075748,UNINIT,0.076143,UNINIT
FE_OCPC32526_n_72/Y,g109873/A2,0.032151,0.032259,0.032151,UNINIT,0.032259,UNINIT
g110541/Y,g109848/B,0.081905,0.085682,0.081905,UNINIT,0.085682,UNINIT
g110541/Y,g109873/B2,0.081905,0.085682,0.081905,UNINIT,0.085682,UNINIT
g110541/Y,g110009/B2,0.081905,0.085682,0.081905,UNINIT,0.085682,UNINIT
FE_OCPC2089_n_8240/Y,g110734/B1,0.064152,0.064159,0.064152,UNINIT,0.064159,UNINIT
FE_OCPC2089_n_8240/Y,FE_OCPC32753_FE_DBTN68_n_8240/A,0.064152,0.064159,0.064152,UNINIT,0.064159,UNINIT
FE_OCPC2089_n_8240/Y,g110381/A2,0.064152,0.064159,0.064152,UNINIT,0.064159,UNINIT
FE_OCPC2090_n_8240/Y,g110734/A1,0.077208,0.077583,0.077208,UNINIT,0.077583,UNINIT
FE_OCPC2090_n_8240/Y,FE_OCPC32850_n_8240/A,0.077208,0.077583,0.077208,UNINIT,0.077583,UNINIT
FE_OCPC2090_n_8240/Y,g110381/B2,0.077208,0.077583,0.077208,UNINIT,0.077583,UNINIT
g109993/Y,g109798/A,0.027934,0.028092,0.027934,UNINIT,0.028092,UNINIT
g111262/Y,g109800/A,0.021737,0.021691,0.021737,UNINIT,0.021691,UNINIT
FE_OCPC32602_n_76/Y,g109957/B2,0.023989,0.023932,0.023989,UNINIT,0.023932,UNINIT
g109875/Y,g109753/B,0.038089,0.043200,0.038089,UNINIT,0.043200,UNINIT
g110520/Y,g109875/A1,0.034652,0.034664,0.034652,UNINIT,0.034664,UNINIT
g110520/Y,g109957/A2,0.034652,0.034664,0.034652,UNINIT,0.034664,UNINIT
g109869/Y,g109748/A,0.044855,0.045109,0.044855,UNINIT,0.045109,UNINIT
FE_OCPC32503_n_656/Y,g109844/A2,0.031745,0.031747,0.031745,UNINIT,0.031747,UNINIT
FE_OCPC32503_n_656/Y,FE_OFC2936_OCPN32503_n_656/A,0.031745,0.031747,0.031745,UNINIT,0.031747,UNINIT
g109966/Y,g109819/A,0.047430,0.047697,0.047430,UNINIT,0.047697,UNINIT
FE_OCPC2181_n_8305/Y,text_out_reg[60]/D,0.025566,0.025773,0.025566,UNINIT,0.025773,UNINIT
FE_OCPC2180_n_8305/Y,g109966/A1,0.022313,0.022411,0.022313,UNINIT,0.022411,UNINIT
g109764/Y,g109667/A,0.091751,0.091580,0.091751,UNINIT,0.091580,UNINIT
g109813/Y,g109694/A,0.079514,0.079355,0.079514,UNINIT,0.079355,UNINIT
g109763/Y,g109666/A,0.120517,0.120299,0.120517,UNINIT,0.120299,UNINIT
FE_OFC2956_FE_OCPN32263_FE_OFN204_n_8221/Y,g109947/B1,0.029493,0.029364,0.029493,UNINIT,0.029364,UNINIT
g109947/Y,g109673/A,0.088328,0.088162,0.088328,UNINIT,0.088162,UNINIT
FE_OFC2955_FE_OCPN32263_FE_OFN204_n_8221/Y,text_out_reg[59]/D,0.015741,0.015876,0.015741,UNINIT,0.015876,UNINIT
FE_OFC2954_FE_OCPN32263_FE_OFN204_n_8221/Y,g109916/A1,0.020007,0.020096,0.020007,UNINIT,0.020096,UNINIT
g109867/Y,g109747/A,0.066604,0.066964,0.066604,UNINIT,0.066964,UNINIT
g109921/Y,g109808/A,0.109819,0.109144,0.109819,UNINIT,0.109144,UNINIT
g109874/Y,g109714/A,0.069651,0.069202,0.069651,UNINIT,0.069202,UNINIT
g110013/Y,g109708/A,0.075298,0.075153,0.075298,UNINIT,0.075153,UNINIT
g110482/Y,g109874/A2,0.067236,0.067287,0.067236,UNINIT,0.067287,UNINIT
g110482/Y,g110013/A2,0.067236,0.067287,0.067236,UNINIT,0.067287,UNINIT
g109980/Y,g109821/A,0.051619,0.051908,0.051619,UNINIT,0.051908,UNINIT
FE_OFC2966_FE_OCPN31778_n_8307/Y,g109978/B1,0.111403,0.111687,0.111403,UNINIT,0.111687,UNINIT
FE_OFC2966_FE_OCPN31778_n_8307/Y,g109980/B1,0.111403,0.111687,0.111403,UNINIT,0.111687,UNINIT
g109864/Y,g109743/A,0.022732,0.022863,0.022732,UNINIT,0.022863,UNINIT
g109964/Y,g109815/A2,0.079653,0.079700,0.079653,UNINIT,0.079700,UNINIT
g109964/Y,g109926/A,0.079653,0.079700,0.079653,UNINIT,0.079700,UNINIT
g110196/Y,g109964/A2,0.044000,0.043974,0.044000,UNINIT,0.043974,UNINIT
FE_OFC2952_FE_OCPN32437_n_8771/Y,g110685/A1,0.017936,0.018028,0.017936,UNINIT,0.018028,UNINIT
g109796/Y,sa12_reg[0]/D,0.031472,0.031732,0.031472,UNINIT,0.031732,UNINIT
g109873/Y,g109713/A,0.039929,0.039845,0.039929,UNINIT,0.039845,UNINIT
g109848/Y,g109789/A,0.030638,0.030575,0.030638,UNINIT,0.030575,UNINIT
g110381/Y,g109952/A,0.059521,0.059846,0.059521,UNINIT,0.059846,UNINIT
FE_OCPC32850_n_8240/Y,text_out_reg[61]/D,0.019211,0.019370,0.019211,UNINIT,0.019370,UNINIT
g109957/Y,g109797/A,0.099096,0.099604,0.099096,UNINIT,0.099604,UNINIT
g109753/Y,g109652/A,0.051017,0.050913,0.051017,UNINIT,0.050913,UNINIT
g109748/Y,g109681/A,0.082212,0.082049,0.082212,UNINIT,0.082049,UNINIT
g109844/Y,g109784/A,0.039442,0.039669,0.039442,UNINIT,0.039669,UNINIT
FE_OFC2936_OCPN32503_n_656/Y,g109844/B2,0.025085,0.025026,0.025085,UNINIT,0.025026,UNINIT
g109819/Y,g109692/A,0.062582,0.062457,0.062582,UNINIT,0.062457,UNINIT
g109667/Y,g109567/A2,0.033684,0.033684,0.033684,UNINIT,0.033684,UNINIT
g109747/Y,g109651/A,0.036109,0.036035,0.036109,UNINIT,0.036035,UNINIT
g109821/Y,g109691/B,0.093776,0.083463,0.093776,UNINIT,0.083463,UNINIT
g109743/Y,g109680/A,0.041652,0.041383,0.041652,UNINIT,0.041383,UNINIT
g109815/Y,g109677/A,0.064469,0.064336,0.064469,UNINIT,0.064336,UNINIT
g109926/Y,g109815/B2,0.040464,0.040501,0.040464,UNINIT,0.040501,UNINIT
g109952/Y,g109782/B,0.127256,0.121759,0.127256,UNINIT,0.121759,UNINIT
g109567/Y,sa32_reg[5]/D,0.042324,0.042279,0.042324,UNINIT,0.042279,UNINIT
g109677/Y,g109568/A1,0.073362,0.073788,0.073362,UNINIT,0.073788,UNINIT
g109568/Y,sa02_reg[2]/D,0.223218,0.223076,0.223218,UNINIT,0.223076,UNINIT
sa31_reg[2]/QN,g213088__9315/A1,1.172805,1.174438,1.172805,UNINIT,1.174438,UNINIT
sa31_reg[2]/QN,g213010__6417/A1,1.027641,1.029282,1.027641,UNINIT,1.029282,UNINIT
sa31_reg[2]/QN,g218510/A,0.999288,1.000902,0.999288,UNINIT,1.000902,UNINIT
sa31_reg[2]/QN,g218545/A,1.190988,1.192615,1.190988,UNINIT,1.192615,UNINIT
sa31_reg[2]/QN,g218551/B,1.190783,1.192410,1.190783,UNINIT,1.192410,UNINIT
sa31_reg[2]/QN,g219758/A,1.151698,1.153336,1.151698,UNINIT,1.153336,UNINIT
sa31_reg[2]/QN,g213493/C,1.027641,1.029282,1.027641,UNINIT,1.029282,UNINIT
g213088__9315/Y,g212802__1881/A2,0.047835,0.047925,0.047835,UNINIT,0.047925,UNINIT
g213010__6417/Y,g212802__1881/B,0.083197,0.083213,0.083197,UNINIT,0.083213,UNINIT
g218510/Y,g213137__7098/B,0.294008,0.293462,0.294008,UNINIT,0.293462,UNINIT
g218510/Y,g213083__1881/D,0.294008,0.293462,0.294008,UNINIT,0.293462,UNINIT
g218510/Y,g213309/C,0.294008,0.293462,0.294008,UNINIT,0.293462,UNINIT
g218510/Y,FE_OFC756_n_2689/A,0.294008,0.293462,0.294008,UNINIT,0.293462,UNINIT
g218545/Y,g217242/B,0.712951,0.665945,0.712951,UNINIT,0.665945,UNINIT
g218545/Y,g213243__6783/A1,0.427656,0.402816,0.427656,UNINIT,0.402816,UNINIT
g218545/Y,g214315/C,0.877037,0.843584,0.877037,UNINIT,0.843584,UNINIT
g218545/Y,FE_OFC729_n_2627/A,0.785317,0.749819,0.785317,UNINIT,0.749819,UNINIT
g218545/Y,g215637/C,0.861283,0.827336,0.861283,UNINIT,0.827336,UNINIT
g218545/Y,g213546/C,0.712951,0.660444,0.712951,UNINIT,0.660444,UNINIT
g218551/Y,g213855/C,0.382959,0.386512,0.382959,UNINIT,0.386512,UNINIT
g218551/Y,g213197__5115/A2,1.005002,1.008693,1.005002,UNINIT,1.008693,UNINIT
g218551/Y,FE_OFC3138_n_2615/A,0.289143,0.291269,0.289143,UNINIT,0.291269,UNINIT
g218551/Y,g217276/B,0.279625,0.281584,0.279625,UNINIT,0.281584,UNINIT
g218551/Y,g213142__4733/C,0.830411,0.835597,0.830411,UNINIT,0.835597,UNINIT
g218551/Y,g215345/B,0.961738,0.965898,0.961738,UNINIT,0.965898,UNINIT
g218551/Y,g213318/C2,0.412985,0.416915,0.412985,UNINIT,0.416915,UNINIT
g218551/Y,g213399/B1,0.965772,0.969891,0.965772,UNINIT,0.969891,UNINIT
g218551/Y,g213542/C,0.439292,0.443520,0.439292,UNINIT,0.443520,UNINIT
g219758/Y,g213088__9315/B1,0.001000,0.001000,0.001000,UNINIT,0.001000,UNINIT
g219758/Y,g218502/B,-0.844338,0.812975,-0.844338,UNINIT,0.812975,UNINIT
g219758/Y,g218534/B,0.001000,0.001000,0.001000,UNINIT,0.001000,UNINIT
g219758/Y,g218546/A,0.001000,0.001000,0.001000,UNINIT,0.001000,UNINIT
g213493/Y,g213010__6417/B,0.027878,0.027745,0.027878,UNINIT,0.027745,UNINIT
g212802__1881/Y,g212688__6783/A2,0.043988,0.044032,0.043988,UNINIT,0.044032,UNINIT
g213137__7098/Y,g212913__2346/C,0.103107,0.101777,0.103107,UNINIT,0.101777,UNINIT
g213083__1881/Y,g212729__6417/B,0.076377,0.075517,0.076377,UNINIT,0.075517,UNINIT
g213309/Y,g212990__6783/A2,0.053137,0.053059,0.053137,UNINIT,0.053059,UNINIT
FE_OFC756_n_2689/Y,g213027__1881/B,0.036595,0.036420,0.036595,UNINIT,0.036420,UNINIT
g217242/Y,g213468/B,0.077772,0.077858,0.077772,UNINIT,0.077858,UNINIT
g217242/Y,FE_OFC556_n_3457/A,0.077772,0.077858,0.077772,UNINIT,0.077858,UNINIT
g217242/Y,g213585/C,0.077772,0.077858,0.077772,UNINIT,0.077858,UNINIT
g213243__6783/Y,g213064__1666/B,0.010431,0.010374,0.010431,UNINIT,0.010374,UNINIT
g214315/Y,g213710/C,0.023695,0.023798,0.023695,UNINIT,0.023798,UNINIT
FE_OFC729_n_2627/Y,g217162/A,0.183162,0.184631,0.183162,UNINIT,0.184631,UNINIT
FE_OFC729_n_2627/Y,g213138__6131/A2,0.183162,0.184631,0.183162,UNINIT,0.184631,UNINIT
FE_OFC729_n_2627/Y,g213020__1617/B2,0.183162,0.184631,0.183162,UNINIT,0.184631,UNINIT
FE_OFC729_n_2627/Y,g214759/C,0.183162,0.184631,0.183162,UNINIT,0.184631,UNINIT
g215637/Y,g213903/C,0.018027,0.018123,0.018027,UNINIT,0.018123,UNINIT
g213546/Y,g213109__7098/A,0.059289,0.059311,0.059289,UNINIT,0.059311,UNINIT
g213855/Y,g213109__7098/D,0.066642,0.065654,0.066642,UNINIT,0.065654,UNINIT
g213197__5115/Y,g212948__6417/A2,0.030139,0.030129,0.030139,UNINIT,0.030129,UNINIT
FE_OFC3138_n_2615/Y,g217208/B,0.034224,0.034179,0.034224,UNINIT,0.034179,UNINIT
g217276/Y,FE_OFC713_n_3402/A,0.064439,0.064465,0.064439,UNINIT,0.064465,UNINIT
g217276/Y,g213581/E,0.064439,0.064465,0.064439,UNINIT,0.064465,UNINIT
g213142__4733/Y,g212886__1666/A2,0.058046,0.058332,0.058046,UNINIT,0.058332,UNINIT
g215345/Y,g214256/C,0.011585,0.011652,0.011585,UNINIT,0.011652,UNINIT
g213318/Y,g213138__6131/C,0.049247,0.049058,0.049247,UNINIT,0.049058,UNINIT
g213399/Y,g213020__1617/C,0.073036,0.072781,0.073036,UNINIT,0.072781,UNINIT
g213542/Y,g213064__1666/C,0.022896,0.022737,0.022896,UNINIT,0.022737,UNINIT
g218502/Y,g213009__7410/B,3.082268,-1.979947,3.082268,UNINIT,-1.979947,UNINIT
g218502/Y,FE_OFC647_n_2699/A,3.082268,-1.979947,3.082268,UNINIT,-1.979947,UNINIT
g218502/Y,g213128__8428/D,3.082268,-1.979947,3.082268,UNINIT,-1.979947,UNINIT
g218534/Y,g213816/C,0.655732,0.658009,0.655732,UNINIT,0.658009,UNINIT
g218534/Y,g213834/C,0.600965,0.603788,0.600965,UNINIT,0.603788,UNINIT
g218534/Y,g213243__6783/B1,0.351232,0.352871,0.351232,UNINIT,0.352871,UNINIT
g218534/Y,g213318/A2,0.515424,0.517797,0.515424,UNINIT,0.517797,UNINIT
g218534/Y,g213318/B1,0.516756,0.519131,0.516756,UNINIT,0.519131,UNINIT
g218534/Y,g213399/A1,0.777481,0.779152,0.777481,UNINIT,0.779152,UNINIT
g218534/Y,g213445/C,0.795660,0.797200,0.795660,UNINIT,0.797200,UNINIT
g218534/Y,g213692/D,0.693009,0.695150,0.693009,UNINIT,0.695150,UNINIT
g218546/Y,g213138__6131/B2,0.190727,0.190924,0.190727,UNINIT,0.190924,UNINIT
g218546/Y,g213020__1617/A2,0.190727,0.190924,0.190727,UNINIT,0.190924,UNINIT
g218546/Y,FE_OFC585_n_2625/A,0.190727,0.190924,0.190727,UNINIT,0.190924,UNINIT
g218546/Y,g214700/C,0.190727,0.190924,0.190727,UNINIT,0.190924,UNINIT
g218546/Y,g214748/C,0.190727,0.190924,0.190727,UNINIT,0.190924,UNINIT
g212688__6783/Y,g111284/B,0.177943,0.184250,0.177943,UNINIT,0.184250,UNINIT
g212688__6783/Y,FE_OCPC2459_n_8281/A,0.177943,0.184250,0.177943,UNINIT,0.184250,UNINIT
g212688__6783/Y,FE_OFC299_n_8281/A,0.177943,0.184250,0.177943,UNINIT,0.184250,UNINIT
g212913__2346/Y,g111278/A,0.427320,0.426371,0.427320,UNINIT,0.426371,UNINIT
g212913__2346/Y,FE_OFC3026_n_69/A,0.427320,0.426371,0.427320,UNINIT,0.426371,UNINIT
g212729__6417/Y,FE_OCPC32588_n_8264/A,0.244008,0.243923,0.244008,UNINIT,0.243923,UNINIT
g212729__6417/Y,FE_DBTC77_n_8264/A,0.244008,0.243923,0.244008,UNINIT,0.243923,UNINIT
g212990__6783/Y,g212901__5122/B,0.133361,0.133683,0.133361,UNINIT,0.133683,UNINIT
g213027__1881/Y,g212906__5115/B,0.090351,0.090604,0.090351,UNINIT,0.090604,UNINIT
g213468/Y,g213194__7098/B,0.023595,0.023536,0.023595,UNINIT,0.023536,UNINIT
FE_OFC556_n_3457/Y,g213133__2802/A1,0.091313,0.091056,0.091313,UNINIT,0.091056,UNINIT
FE_OFC556_n_3457/Y,g213756/B,0.091313,0.091056,0.091313,UNINIT,0.091056,UNINIT
g213585/Y,g213186__5526/C,0.036678,0.036823,0.036678,UNINIT,0.036823,UNINIT
g213064__1666/Y,g212906__5115/A2,0.084856,0.084930,0.084856,UNINIT,0.084930,UNINIT
g213710/Y,g213291/C,0.023942,0.023921,0.023942,UNINIT,0.023921,UNINIT
g217162/Y,g215022/B,0.109074,0.108936,0.109074,UNINIT,0.108936,UNINIT
g217162/Y,g213516/C,0.109074,0.108936,0.109074,UNINIT,0.108936,UNINIT
g217162/Y,g216806/A,0.109074,0.108936,0.109074,UNINIT,0.108936,UNINIT
g213138__6131/Y,g212912__2883_dup/B1,0.039142,0.039164,0.039142,UNINIT,0.039164,UNINIT
g213138__6131/Y,g212912__2883/B1,0.039142,0.039164,0.039142,UNINIT,0.039164,UNINIT
g213020__1617/Y,g212901__5122/A2,0.116080,0.116168,0.116080,UNINIT,0.116168,UNINIT
g214759/Y,g213721/C,0.033385,0.033232,0.033385,UNINIT,0.033232,UNINIT
g213903/Y,g213197__5115/C,0.064647,0.064928,0.064647,UNINIT,0.064928,UNINIT
g213109__7098/Y,g212908__4733/A2,0.102514,0.102741,0.102514,UNINIT,0.102741,UNINIT
g212948__6417/Y,g212729__6417/A,0.083116,0.083145,0.083116,UNINIT,0.083145,UNINIT
g217208/Y,g213186__5526/A2,0.187070,0.186943,0.187070,UNINIT,0.186943,UNINIT
g217208/Y,g213186__5526/B2,0.187070,0.186943,0.187070,UNINIT,0.186943,UNINIT
g217208/Y,g222999/C,0.187070,0.186943,0.187070,UNINIT,0.186943,UNINIT
g217208/Y,g216830/A,0.187070,0.186943,0.187070,UNINIT,0.186943,UNINIT
FE_OFC713_n_3402/Y,g213194__7098/A2,0.300312,0.299944,0.300312,UNINIT,0.299944,UNINIT
FE_OFC713_n_3402/Y,g213311/C,0.300312,0.299944,0.300312,UNINIT,0.299944,UNINIT
FE_OFC713_n_3402/Y,g213338/B1,0.300312,0.299944,0.300312,UNINIT,0.299944,UNINIT
FE_OFC713_n_3402/Y,g213405/B2,0.300312,0.299944,0.300312,UNINIT,0.299944,UNINIT
FE_OFC713_n_3402/Y,g213133__2802/B1,0.300312,0.299944,0.300312,UNINIT,0.299944,UNINIT
g213581/Y,g212912__2883_dup/C,0.029122,0.029231,0.029122,UNINIT,0.029231,UNINIT
g213581/Y,g212912__2883/C,0.029122,0.029231,0.029122,UNINIT,0.029231,UNINIT
g212886__1666/Y,g212688__6783/B,0.051705,0.051883,0.051705,UNINIT,0.051883,UNINIT
g214256/Y,g213291/B,0.034216,0.034050,0.034216,UNINIT,0.034050,UNINIT
g213009__7410/Y,g212908__4733/C,0.123518,0.123455,0.123518,UNINIT,0.123455,UNINIT
FE_OFC647_n_2699/Y,g212989__5526/C,0.022670,0.022706,0.022670,UNINIT,0.022706,UNINIT
g213128__8428/Y,g212829__6131/C,0.048556,0.048526,0.048556,UNINIT,0.048526,UNINIT
g213816/Y,g213193__8246/B,0.069170,0.068986,0.069170,UNINIT,0.068986,UNINIT
g213834/Y,g213023__5122/A2,0.027626,0.027611,0.027626,UNINIT,0.027611,UNINIT
g213445/Y,g213109__7098/C,0.320611,0.317267,0.320611,UNINIT,0.317267,UNINIT
g213692/Y,g212948__6417/A1,0.048717,0.048545,0.048717,UNINIT,0.048545,UNINIT
FE_OFC585_n_2625/Y,g213197__5115/B2,0.242378,0.242053,0.242378,UNINIT,0.242053,UNINIT
FE_OFC585_n_2625/Y,g213362/B,0.242378,0.242053,0.242378,UNINIT,0.242053,UNINIT
FE_OFC585_n_2625/Y,g213405/A2,0.242378,0.242053,0.242378,UNINIT,0.242053,UNINIT
FE_OFC585_n_2625/Y,g213559/B,0.242378,0.242053,0.242378,UNINIT,0.242053,UNINIT
FE_OFC585_n_2625/Y,g213578/B,0.242378,0.242053,0.242378,UNINIT,0.242053,UNINIT
g214700/Y,g213757/B,0.038343,0.038383,0.038343,UNINIT,0.038383,UNINIT
g214748/Y,g213729/C,0.033686,0.033543,0.033686,UNINIT,0.033543,UNINIT
g111284/Y,g109953/A,0.038639,0.038862,0.038639,UNINIT,0.038862,UNINIT
FE_OCPC2459_n_8281/Y,g110701/B2,0.220606,0.220709,0.220606,UNINIT,0.220709,UNINIT
FE_OCPC2459_n_8281/Y,g110707/B2,0.220606,0.220709,0.220606,UNINIT,0.220709,UNINIT
FE_OCPC2459_n_8281/Y,g110012/B1,0.220606,0.220709,0.220606,UNINIT,0.220709,UNINIT
FE_OCPC2459_n_8281/Y,g110373/A2,0.220606,0.220709,0.220606,UNINIT,0.220709,UNINIT
FE_OCPC2459_n_8281/Y,text_out_reg[38]/D,0.220606,0.220709,0.220606,UNINIT,0.220709,UNINIT
FE_OFC299_n_8281/Y,g110701/A2,0.235376,0.235787,0.235376,UNINIT,0.235787,UNINIT
FE_OFC299_n_8281/Y,g110707/A2,0.235376,0.235787,0.235376,UNINIT,0.235787,UNINIT
FE_OFC299_n_8281/Y,g110012/A1,0.235376,0.235787,0.235376,UNINIT,0.235787,UNINIT
FE_OFC299_n_8281/Y,g110373/B2,0.235376,0.235787,0.235376,UNINIT,0.235787,UNINIT
g111278/Y,FE_OCPC32490_n_8/A,0.150320,0.149802,0.150320,UNINIT,0.149802,UNINIT
g111278/Y,g109911/A,0.150320,0.149802,0.150320,UNINIT,0.149802,UNINIT
g111278/Y,FE_OFC746_n_8/A,0.150320,0.149802,0.150320,UNINIT,0.149802,UNINIT
FE_OFC3026_n_69/Y,g110378/A2,0.364740,0.364780,0.364740,UNINIT,0.364780,UNINIT
FE_OFC3026_n_69/Y,g110678/B2,0.364740,0.364780,0.364740,UNINIT,0.364780,UNINIT
FE_OFC3026_n_69/Y,FE_OFC3027_n_69/A,0.364740,0.364780,0.364740,UNINIT,0.364780,UNINIT
FE_OCPC32588_n_8264/Y,g110766/B1,0.149585,0.149833,0.149585,UNINIT,0.149833,UNINIT
FE_OCPC32588_n_8264/Y,g110336/A2,0.149585,0.149833,0.149585,UNINIT,0.149833,UNINIT
FE_OCPC32588_n_8264/Y,g110344/B2,0.149585,0.149833,0.149585,UNINIT,0.149833,UNINIT
FE_OCPC32588_n_8264/Y,g110401/B1,0.149585,0.149833,0.149585,UNINIT,0.149833,UNINIT
FE_OCPC32588_n_8264/Y,text_out_reg[37]/D,0.149585,0.149833,0.149585,UNINIT,0.149833,UNINIT
FE_DBTC77_n_8264/Y,g110766/A2,0.199553,0.199659,0.199553,UNINIT,0.199659,UNINIT
FE_DBTC77_n_8264/Y,g110336/B2,0.199553,0.199659,0.199553,UNINIT,0.199659,UNINIT
FE_DBTC77_n_8264/Y,g110344/A2,0.199553,0.199659,0.199553,UNINIT,0.199659,UNINIT
FE_DBTC77_n_8264/Y,g110401/A1,0.199553,0.199659,0.199553,UNINIT,0.199659,UNINIT
g212901__5122/Y,g221268/B,0.421719,0.413865,0.421719,UNINIT,0.413865,UNINIT
g212901__5122/Y,FE_OCPC2203_n_8343/A,0.421719,0.413865,0.421719,UNINIT,0.413865,UNINIT
g212901__5122/Y,FE_DBTC82_n_8343/A,0.421719,0.413865,0.421719,UNINIT,0.413865,UNINIT
g212901__5122/Y,g110411/B2,0.421719,0.413865,0.421719,UNINIT,0.413865,UNINIT
g212901__5122/Y,g110422/A2,0.421719,0.413865,0.421719,UNINIT,0.413865,UNINIT
g212906__5115/Y,FE_OFC3024_n_8342/A,0.192265,0.192595,0.192265,UNINIT,0.192595,UNINIT
g212906__5115/Y,FE_OFC3023_n_8342/A,0.192265,0.192595,0.192265,UNINIT,0.192595,UNINIT
g212906__5115/Y,g110441/A1,0.192265,0.192595,0.192265,UNINIT,0.192595,UNINIT
